cert_episode_violation_rate,uncert_episode_violation_rate,cert_violation_rate,uncert_violation_rate,cert_time_to_first_violation,uncert_time_to_first_violation,cert_integrated_slack,uncert_integrated_slack,cert_max_violation,uncert_max_violation,num_corrections,total_correction_magnitude,max_correction,mean_correction,correction_rate,cert_mean_action_rate,cert_max_action_rate,uncert_mean_action_rate,uncert_max_action_rate,cert_control_effort_l1,uncert_control_effort_l1,cert_control_effort_l2,uncert_control_effort_l2,cert_compute_time_total,cert_compute_time_per_step,uncert_compute_time_total,uncert_compute_time_per_step,experiment,ablation,seed,horizon,cost_horizon,max_w,terminal_set
1.0,1.0,0.5708609271523178,0.6507936507936508,0,3,9.895898096494523,28.382641543230218,0.028279209757961304,1.7998556444995264,709,5853.756833397659,16.624666978130513,8.25635660521078,0.9390728476821192,0.08292517351733013,1.3347639012090657,0.05266210064291954,0.4790026545524597,138.20382340524208,11.337895393371582,43.556207379455486,3.227844476699829,2.059313096999176,0.0027275670158929486,0.07168251799885184,0.0011378177460135213,no_stability_penalty_h20_ch6_w0.001_tsfalse,no_stability_penalty,42,20,6,0.001,False
1.0,1.0,0.4847682119205298,0.6363636363636364,0,2,8.082866286920611,23.30820008665292,0.028279209757961304,1.8147758213852754,693,5079.235093719776,16.446448788521128,7.3293435680349175,0.9178807947019868,0.10355445293400675,1.5220584491176283,0.0796029269695282,0.6392834186553955,142.52044819028941,20.955753326416016,47.246757800917464,10.37912654876709,2.2996215889997984,0.003045856409271256,0.0682498679998389,0.0012409066909061619,no_stability_penalty_h20_ch6_w0.002_tsfalse,no_stability_penalty,42,20,6,0.002,False
1.0,1.0,0.5708609271523178,0.6091954022988506,0,2,8.26390343316435,30.87956900841153,0.028279209757961304,1.6962794424941556,726,5788.477896659,17.34666208860389,7.973110050486097,0.9615894039735099,0.0700752608876506,1.0431384869929168,0.06589893251657486,0.7446856498718262,120.05021764540938,13.09354305267334,35.7863157068705,3.6174473762512207,2.3137422399995557,0.0030645592582775574,0.09341845900053158,0.001073775390810708,no_stability_penalty_h20_ch6_w0.005_tsfalse,no_stability_penalty,42,20,6,0.005,False
1.0,1.0,0.5708609271523178,0.6507936507936508,0,3,9.895898096494523,28.382641543230218,0.028279209757961304,1.7998556444995264,709,5853.756833397659,16.624666978130513,8.25635660521078,0.9390728476821192,0.08292517351733013,1.3347639012090657,0.05266210064291954,0.4790026545524597,138.20382340524208,11.337895393371582,43.556207379455486,3.227844476699829,2.1471078310005396,0.002843851431788794,0.09194837699942582,0.0014594980476099336,no_stability_penalty_h20_ch8_w0.001_tsfalse,no_stability_penalty,42,20,8,0.001,False
1.0,1.0,0.4847682119205298,0.6363636363636364,0,2,8.082866286920611,23.30820008665292,0.028279209757961304,1.8147758213852754,693,5079.235093719776,16.446448788521128,7.3293435680349175,0.9178807947019868,0.10355445293400675,1.5220584491176283,0.0796029269695282,0.6392834186553955,142.52044819028941,20.955753326416016,47.246757800917464,10.37912654876709,1.9314994759988622,0.002558277451654122,0.08124014099848864,0.0014770934726997934,no_stability_penalty_h20_ch8_w0.002_tsfalse,no_stability_penalty,42,20,8,0.002,False
1.0,1.0,0.5708609271523178,0.6091954022988506,0,2,8.26390343316435,30.87956900841153,0.028279209757961304,1.6962794424941556,726,5788.477896659,17.34666208860389,7.973110050486097,0.9615894039735099,0.0700752608876506,1.0431384869929168,0.06589893251657486,0.7446856498718262,120.05021764540938,13.09354305267334,35.7863157068705,3.6174473762512207,1.962753255998905,0.0025996731867535166,0.0868458320001082,0.0009982279540242322,no_stability_penalty_h20_ch8_w0.005_tsfalse,no_stability_penalty,42,20,8,0.005,False
1.0,1.0,0.5774834437086093,0.5,0,2,9.897025972300256,21.011738896222262,0.028279209757961304,1.7374271536383632,716,5905.986602187029,18.746163459635856,8.248584639446756,0.9483443708609272,0.09174379134506307,1.467288959289778,0.0861411839723587,0.8529765605926514,147.24899849908357,25.277666091918945,48.66243452226814,15.002911567687988,1.9087760969996452,0.0025281802609266823,0.11699353299991344,0.0018869924677405393,no_velocity_h20_ch10_w0.001_tsfalse,no_velocity,42,20,10,0.001,False
1.0,1.0,0.2781456953642384,0.5396825396825397,0,2,3.2926071701292696,24.27964715843664,0.028279209757961304,1.8767190276522279,572,3291.2179625366407,19.209253927497457,5.753877552684899,0.7576158940397351,0.20016699678274563,1.630836039967292,0.11504314094781876,0.918937087059021,202.3034849025928,28.595643997192383,85.90377577573094,19.63065528869629,1.8681970599991473,0.002474433192051851,0.0718316060010693,0.0011401842222391954,no_velocity_h20_ch10_w0.002_tsfalse,no_velocity,42,20,10,0.002,False
1.0,1.0,0.5668874172185431,0.6140350877192983,0,2,9.526461488615405,24.71010838931389,0.028279209757961304,1.830147194185805,721,6366.446682458841,17.175816618354993,8.830023135975102,0.9549668874172186,0.08052953539515631,1.729226603867927,0.09247251600027084,0.7797598838806152,135.77453327174211,16.01691436767578,43.49965024752708,7.471522808074951,1.9025055420006538,0.0025198748900670913,0.06697229299970786,0.0011749525087668047,no_velocity_h20_ch10_w0.005_tsfalse,no_velocity,42,20,10,0.005,False
1.0,1.0,0.5774834437086093,0.5,0,2,9.897025972300256,21.011738896222262,0.028279209757961304,1.7374271536383632,716,5905.986602187029,18.746163459635856,8.248584639446756,0.9483443708609272,0.09174379134506307,1.467288959289778,0.0861411839723587,0.8529765605926514,147.24899849908357,25.277666091918945,48.66243452226814,15.002911567687988,2.2497261110002,0.0029797696834439735,0.08400108400019235,0.0013548561935514895,no_velocity_h20_ch6_w0.001_tsfalse,no_velocity,42,20,6,0.001,False
